geneID,name,altName,description,chr,start,stop,strand,dist2Telo,upstreamOrient,upstreamDist,downstreamOrient,downstreamDist,type,exons,tsLength,spliceAlt,pseudo,tmDom,signalP,loc,subtelo.HP1,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,tsGenLoc
PF3D7_1333200,UBA1,UBA1 PF3D7_1333200,ubiquitin-activating enzyme (UBA1),Pf3D7_13_v3,1362093,1367609,(+),1362093,opposite,1773,opposite,471,protein,1,5517,0,0,3,1,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1362093 - 1367609 (+)
PF3D7_1333300,PF3D7_1333300 protein,PF3D7_1333300 protein,transmembrane protein Tmp21 homologue putative,Pf3D7_13_v3,1368081,1368716,(-),1368716,opposite,1366,opposite,471,protein,1,636,0,0,2,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,6,5,5,0.729180551,0.729180551,Pf3D7_13_v3: 1368081 - 1368716 (-)
PF3D7_1333400,PF3D7_1333400 protein,PF3D7_1333400 protein,conserved protein unknown function,Pf3D7_13_v3,1370083,1370799,(+),1370083,opposite,1366,same,871,protein,1,717,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,11,6,6,0.118357366,0.118357366,Pf3D7_13_v3: 1370083 - 1370799 (+)
PF3D7_1333500,PF3D7_1333500 protein,PF3D7_1333500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1371671,1373056,(+),1371671,same,871,opposite,333,protein,1,1386,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1371671 - 1373056 (+)
PF3D7_1333600,UTP4,UTP4,U3 small nucleolar RNA-associated protein 4 putative (UTP4),Pf3D7_13_v3,1373390,1377397,(-),1377397,same,1711,opposite,333,protein,1,4008,0,0,1,0,nucleus,FALSE,0,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1373390 - 1377397 (-)
PF3D7_1333700,CenH3,CenH3,histone H3-like centromeric protein CSE4 (CenH3),Pf3D7_13_v3,1379109,1379621,(-),1379621,opposite,3009,same,1711,protein,1,513,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1379109 - 1379621 (-)
PF3D7_1333800,PF3D7_1333800 protein,PF3D7_1333800 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1382631,1383335,(+),1382631,opposite,3009,same,1722,protein,1,705,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,6,6,10.22295612,10.22295612,Pf3D7_13_v3: 1382631 - 1383335 (+)
PF3D7_1333900,PF3D7_1333900 protein,PF3D7_1333900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1385058,1389143,(+),1385058,same,1722,opposite,872,protein,2,3987,0,0,0,0,0,FALSE,1,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1385058 - 1389143 (+)
PF3D7_1334000,PF3D7_1334000 protein,PF3D7_1334000 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1390016,1391353,(-),1391353,same,1260,opposite,872,protein,1,1338,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1390016 - 1391353 (-)
PF3D7_1334100,PF3D7_1334100 protein,PF3D7_1334100 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1392614,1395565,(-),1395565,opposite,2705,same,1260,protein,1,2952,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,12,0,0,-9.238285497,-9.238285497,Pf3D7_13_v3: 1392614 - 1395565 (-)
PF3D7_1334200,PF3D7_1334200 protein,PF3D7_1334200 protein,chaperone binding protein putative,Pf3D7_13_v3,1398271,1399845,(+),1398271,opposite,2705,opposite,1051,protein,1,1575,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,9,8,8,0.822010076,0.822010076,Pf3D7_13_v3: 1398271 - 1399845 (+)
PF3D7_1334300,MSRP5,MSRP5,MSP7-like protein (MSRP5),Pf3D7_13_v3,1400897,1402276,(-),1402276,same,1245,opposite,1051,protein,1,1380,0,0,0,1,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1400897 - 1402276 (-)
PF3D7_1334400,MSRP4,MSRP4,MSP7-like protein (MSRP4),Pf3D7_13_v3,1403522,1404451,(-),1404451,same,1279,same,1245,protein,1,930,0,0,0,1,parasiteSurface,FALSE,1,1,invasion/motility,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1403522 - 1404451 (-)
PF3D7_1334500,MSRP6,MSRP6,MSP7-like protein (MSRP6),Pf3D7_13_v3,1405731,1407929,(-),1407512,same,1119,same,1279,protein,2,1860,0,0,1,0,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1405731 - 1407929 (-)
PF3D7_1334600,MSRP3,MSRP3,MSP7-like protein (MSRP3),Pf3D7_13_v3,1409049,1409945,(-),1409945,same,1154,same,1119,protein,1,897,0,0,1,1,exported,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1409049 - 1409945 (-)
PF3D7_1334700,MSRP7,MSRP7,MSP7-like protein (MSRP7),Pf3D7_13_v3,1411100,1411708,(-),1411708,same,1393,same,1154,protein,1,609,0,0,1,1,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1411100 - 1411708 (-)
PF3D7_1334800,MSRP2,MSRP2,MSP7-like protein (MSRP2),Pf3D7_13_v3,1413102,1413947,(-),1413947,same,930,same,1393,protein,1,846,0,0,1,1,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1413102 - 1413947 (-)
PF3D7_1334900,PF3D7_1334900 protein,PF3D7_1334900 protein,MSP7-like protein fragment pseudogene,Pf3D7_13_v3,1414878,1415018,(-),1415018,same,1297,same,930,protein,1,141,0,1,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1414878 - 1415018 (-)
PF3D7_1335000,MSRP1,MSRP1,MSP7-like protein (MSRP1),Pf3D7_13_v3,1416316,1417458,(-),1417458,same,1627,same,1297,protein,1,1143,0,0,0,1,parasiteSurface,FALSE,4,5,invasion/motility,0,0,0,1,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1416316 - 1417458 (-)
PF3D7_1335100,MSP7,MSP7,merozoite surface protein 7 (MSP7),Pf3D7_13_v3,1419086,1420141,(-),1420141,same,2180,same,1627,protein,1,1056,0,0,0,1,parasiteSurface,FALSE,0,1,invasion/motility,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1419086 - 1420141 (-)
PF3D7_1335200,RH6,RH6,reticulocyte binding protein homologue 6 pseudogene (RH6),Pf3D7_13_v3,1422322,1425596,(-),1425596,same,3277,same,2180,protein,14,3255,0,1,8,0,rhoptry,FALSE,2,5,invasion/motility,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1422322 - 1425596 (-)
PF3D7_1335300,RH2b,RH2b,reticulocyte binding protein 2 homologue b (RH2b),Pf3D7_13_v3,1428874,1438852,(-),1438852,opposite,1926,same,3277,protein,2,9765,0,0,1,0,rhoptry,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1428874 - 1438852 (-)
PF3D7_1335400,RH2a,RH2a,reticulocyte binding protein 2 homologue a (RH2a),Pf3D7_13_v3,1440779,1450385,(+),1440779,opposite,1926,same,1103,protein,2,9393,0,0,1,0,rhoptry,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1440779 - 1450385 (+)
PF3D7_1335500,PF3D7_1335500 protein,PF3D7_1335500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1451489,1453443,(+),1451489,same,1103,same,1063,protein,3,1482,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_13_v3: 1451489 - 1453443 (+)
PF3D7_1335600,PF3D7_1335600 protein,PF3D7_1335600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1454507,1455875,(+),1454507,same,1063,opposite,234,protein,2,1236,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1454507 - 1455875 (+)
PF3D7_1335700,PF3D7_1335700 protein,PF3D7_1335700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1456110,1461326,(-),1461326,opposite,853,opposite,234,protein,3,4830,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,1,2,2,1.984575147,1.984575147,Pf3D7_13_v3: 1456110 - 1461326 (-)
PF3D7_1335800,PF3D7_1335800 protein,PF3D7_1335800 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1462180,1463991,(+),1462180,opposite,853,opposite,903,protein,1,1812,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1462180 - 1463991 (+)
PF3D7_1335900,TRAP,TRAP,thrombospondin-related anonymous protein (TRAP),Pf3D7_13_v3,1464895,1466619,(-),1458617,opposite,3224,opposite,903,protein,1,1725,0,0,0,1,microneme,FALSE,2,4,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1464895 - 1466619 (-)
PF3D7_1336000,PF3D7_1336000 protein,PF3D7_1336000 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1469844,1471453,(+),1455392,opposite,3224,same,729,protein,3,1200,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_13_v3: 1469844 - 1471453 (+)
PF3D7_1336100,PF3D7_1336100 protein,PF3D7_1336100 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1472183,1473114,(+),1453053,same,729,same,1159,protein,3,468,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1472183 - 1473114 (+)
PF3D7_1336200,PF3D7_1336200 protein,PF3D7_1336200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1474274,1475661,(+),1450962,same,1159,same,671,protein,5,894,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1474274 - 1475661 (+)
PF3D7_1336300,PF3D7_1336300 protein,PF3D7_1336300 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_13_v3,1476333,1477307,(+),1448903,same,671,opposite,653,protein,1,975,0,0,4,0,intergralMembrane,FALSE,0,0,other,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1476333 - 1477307 (+)
PF3D7_1336400,PF3D7_1336400 protein,PF3D7_1336400 protein,RanBPM and CLTH-like protein putative,Pf3D7_13_v3,1477961,1480024,(-),1445212,same,-524,opposite,653,protein,9,849,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,8,2,2,-1.002871802,-1.002871802,Pf3D7_13_v3: 1477961 - 1480024 (-)
PF3D7_1336500,PF3D7_1336500 snoRNA,PF3D7_1336500 snoRNA,small nucleolar RNA snoR19,Pf3D7_13_v3,1479501,1479598,(-),1445638,opposite,1355,same,-524,snoRNA,1,98,0,0,NA,NA,nucleus,FALSE,0,0,snoRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1479501 - 1479598 (-)
PF3D7_1336600,PF3D7_1336600 protein,PF3D7_1336600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1480954,1481702,(+),1444282,opposite,1355,opposite,658,protein,4,276,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1480954 - 1481702 (+)
PF3D7_1336700,PF3D7_1336700 protein,PF3D7_1336700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1482361,1482837,(-),1442399,opposite,3618,opposite,658,protein,1,477,0,0,0,1,secretoryPathway,FALSE,1,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1482361 - 1482837 (-)
PF3D7_1336800,NUDC,NUDC,nuclear movement protein putative (NUDC),Pf3D7_13_v3,1486456,1487616,(+),1438780,opposite,3618,opposite,444,protein,1,1161,0,0,0,0,nucleus,FALSE,0,1,other,0,0,0,0,0,12,6,6,-0.007064316,-0.007064316,Pf3D7_13_v3: 1486456 - 1487616 (+)
PF3D7_1336900,WRS,WRS,tryptophan--tRNA ligase (WRS),Pf3D7_13_v3,1488061,1490262,(-),1434974,same,1002,opposite,444,protein,2,1899,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,27,1,1,-3.749331503,-3.749331503,Pf3D7_13_v3: 1488061 - 1490262 (-)
PF3D7_1337000,PF3D7_1337000 protein,PF3D7_1337000 protein,endopeptidase putative,Pf3D7_13_v3,1491265,1494308,(-),1430928,opposite,950,same,1002,protein,2,2898,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,2,2,0.991734939,0.991734939,Pf3D7_13_v3: 1491265 - 1494308 (-)
PF3D7_1337100,PK6,PK6,protein kinase 6 (PK6),Pf3D7_13_v3,1495259,1497240,(+),1429977,opposite,950,same,636,protein,8,918,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1495259 - 1497240 (+)
PF3D7_1337200,DXS,DXS,1-deoxy-D-xylulose 5-phosphate synthase (DXS),Pf3D7_13_v3,1497877,1501494,(+),1427359,same,636,same,1520,protein,1,3618,0,0,1,1,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1497877 - 1501494 (+)
PF3D7_1337300,PF3D7_1337300 protein,PF3D7_1337300 protein,exoribonuclease putative,Pf3D7_13_v3,1503015,1506022,(+),1422221,same,1520,same,942,protein,2,2712,0,0,0,0,0,FALSE,0,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1503015 - 1506022 (+)
PF3D7_1337400,PF3D7_1337400 protein,PF3D7_1337400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1506965,1508977,(+),1418271,same,942,opposite,611,protein,3,1755,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1506965 - 1508977 (+)
PF3D7_1337500,PF3D7_1337500 protein,PF3D7_1337500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1509589,1519593,(-),1405643,same,4517,opposite,611,protein,1,10005,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,4,1,1,-0.997512005,-0.997512005,Pf3D7_13_v3: 1509589 - 1519593 (-)
PF3D7_1337600,PF3D7_1337600 tRNA,PF3D7_1337600 tRNA,tRNA Serine,Pf3D7_13_v3,1524111,1524192,(-),1401044,opposite,1369,same,4517,tRNA,1,82,0,0,NA,NA,0,FALSE,1,1,tRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1524111 - 1524192 (-)
PF3D7_1337700,PF3D7_1337700 protein,PF3D7_1337700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1525562,1527814,(+),1399674,opposite,1369,opposite,687,protein,4,1851,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1525562 - 1527814 (+)
PF3D7_1337800,CDPK5,CDPK5,calcium-dependent protein kinase 5 (CDPK5),Pf3D7_13_v3,1528502,1530208,(-),1395028,opposite,4298,opposite,687,protein,1,1707,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1528502 - 1530208 (-)
PF3D7_1337900,PF3D7_1337900 protein,PF3D7_1337900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1534507,1535166,(+),1390729,opposite,4298,same,1296,protein,1,660,0,0,0,0,0,FALSE,1,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1534507 - 1535166 (+)
PF3D7_1338000,PF3D7_1338000 protein,PF3D7_1338000 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_13_v3,1536463,1540353,(+),1388773,same,1296,same,1726,protein,20,1593,0,0,9,1,intergralMembrane,FALSE,1,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1536463 - 1540353 (+)
PF3D7_1338100,RPN3,RPN3,26S proteasome regulatory subunit RPN3 putative (RPN3),Pf3D7_13_v3,1542080,1543981,(+),1383156,same,1726,opposite,1088,protein,2,1512,0,0,0,0,0,FALSE,0,0,proteasome,0,0,0,0,0,17,15,15,0.811275775,0.811275775,Pf3D7_13_v3: 1542080 - 1543981 (+)
PF3D7_1338200,PF3D7_1338200 protein,PF3D7_1338200 protein,60S ribosomal protein L6-2 putative,Pf3D7_13_v3,1545070,1545735,(-),1379501,opposite,2956,opposite,1088,protein,1,666,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,12,11,11,0.866313257,0.866313257,Pf3D7_13_v3: 1545070 - 1545735 (-)
PF3D7_1338300,PF3D7_1338300 protein,PF3D7_1338300 protein,elongation factor 1-gamma putative,Pf3D7_13_v3,1548692,1550396,(+),1376544,opposite,2956,opposite,552,protein,2,1236,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,22,19,19,0.780334326,0.780334326,Pf3D7_13_v3: 1548692 - 1550396 (+)
PF3D7_1338400,PF3D7_1338400 protein,PF3D7_1338400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1550949,1553103,(-),1372133,opposite,1095,opposite,552,protein,8,1332,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1550949 - 1553103 (-)
PF3D7_1338500,PF3D7_1338500 protein,PF3D7_1338500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1554199,1556364,(+),1371037,opposite,1095,opposite,294,protein,1,2166,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1554199 - 1556364 (+)
PF3D7_1338600,PF3D7_1338600 protein,PF3D7_1338600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1556659,1559734,(-),1365502,same,1520,opposite,294,protein,3,2844,0,0,1,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1556659 - 1559734 (-)
PF3D7_1338700,PF3D7_1338700 protein,PF3D7_1338700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1561255,1563123,(-),1362113,same,1808,same,1520,protein,1,1869,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_13_v3: 1561255 - 1563123 (-)
PF3D7_1338800,PF3D7_1338800 protein,PF3D7_1338800 protein,CPW-WPC family protein,Pf3D7_13_v3,1564932,1567660,(-),1357576,same,713,same,1808,protein,11,1653,0,0,0,1,parasiteSurface,FALSE,1,1,CPW-WPC,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1564932 - 1567660 (-)
PF3D7_1338900,PF3D7_1338900 protein,PF3D7_1338900 protein,serine/threonine protein kinase putative,Pf3D7_13_v3,1568374,1571169,(-),1354067,same,1461,same,713,protein,1,2796,0,0,1,1,apicoplast,FALSE,2,2,other,0,0,0,0,0,4,0,0,-7.655723488,-7.655723488,Pf3D7_13_v3: 1568374 - 1571169 (-)
PF3D7_1339000,PF3D7_1339000 protein,PF3D7_1339000 protein,probable protein unknown function,Pf3D7_13_v3,1572631,1573723,(-),1351513,opposite,1632,same,1461,protein,4,582,0,0,0,0,0,FALSE,3,3,other,0,0,0,0,0,8,0,0,-8.653923493,-8.653923493,Pf3D7_13_v3: 1572631 - 1573723 (-)
PF3D7_1339100,PF3D7_1339100 tRNA,PF3D7_1339100 tRNA,tRNA Methionine,Pf3D7_13_v3,1575356,1575427,(+),1349880,opposite,1632,opposite,1498,tRNA,1,72,0,0,NA,NA,0,FALSE,0,0,tRNA,1,0,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1575356 - 1575427 (+)
PF3D7_1339200,PF3D7_1339200 tRNA,PF3D7_1339200 tRNA,tRNA Proline,Pf3D7_13_v3,1576926,1576997,(-),1348239,opposite,6228,opposite,1498,tRNA,1,72,0,0,NA,NA,0,FALSE,1,8,tRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1576926 - 1576997 (-)
PF3D7_1339300,PF3D7_1339300 protein,PF3D7_1339300 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1583226,1584053,(+),1342010,opposite,6228,opposite,1752,protein,1,828,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1583226 - 1584053 (+)
PF3D7_1339400,PF3D7_1339400 protein,PF3D7_1339400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1585806,1586399,(-),1338837,same,628,opposite,1752,protein,2,447,0,0,1,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_13_v3: 1585806 - 1586399 (-)
PF3D7_1339500,PF3D7_1339500 protein,PF3D7_1339500 protein,mitochondrial ribosomal protein L49 precursor putative,Pf3D7_13_v3,1587028,1587874,(-),1337362,opposite,529,same,628,protein,4,336,0,0,0,0,mitochondrion,FALSE,1,1,mitoRibosome,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1587028 - 1587874 (-)
PF3D7_1339600,PF3D7_1339600 protein,PF3D7_1339600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1588404,1590290,(+),1336832,opposite,529,opposite,219,protein,2,1779,0,0,3,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1588404 - 1590290 (+)
PF3D7_1339700,PF3D7_1339700 protein,PF3D7_1339700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1590510,1596320,(-),1328916,same,1079,opposite,219,protein,1,5811,0,0,0,0,0,FALSE,3,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1590510 - 1596320 (-)
PF3D7_1339800,PF3D7_1339800 protein,PF3D7_1339800 protein,mitotic-spindle organizing protein 1 putative,Pf3D7_13_v3,1597400,1597618,(-),1327618,opposite,782,same,1079,protein,1,219,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,1,1,7.649946422,7.649946422,Pf3D7_13_v3: 1597400 - 1597618 (-)
PF3D7_1339900,ABCB5,ABCB5,ABC transporter B family member 5 putative (ABCB5),Pf3D7_13_v3,1598401,1601178,(+),1326835,opposite,782,opposite,519,protein,1,2778,0,0,4,0,exported,FALSE,1,1,other,0,0,0,0,0,5,1,1,-1.318720372,-1.318720372,Pf3D7_13_v3: 1598401 - 1601178 (+)
PF3D7_1340000,PSOP7,PSOP7,secreted ookinete protein putative (PSOP7),Pf3D7_13_v3,1601698,1603554,(-),1321682,same,821,opposite,519,protein,1,1857,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1601698 - 1603554 (-)
PF3D7_1340100,RRP42,RRP42,exosome complex component RRP42 putative (RRP42),Pf3D7_13_v3,1604376,1605212,(-),1320024,same,587,same,821,protein,1,837,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1604376 - 1605212 (-)
PF3D7_1340200,PF3D7_1340200 protein,PF3D7_1340200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1605800,1605976,(-),1319260,opposite,1346,same,587,protein,1,177,0,0,0,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1605800 - 1605976 (-)
PF3D7_1340300,PF3D7_1340300 protein,PF3D7_1340300 protein,nucleolar complex protein 2 putative,Pf3D7_13_v3,1607323,1610190,(+),1317913,opposite,1346,opposite,524,protein,1,2868,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1607323 - 1610190 (+)
PF3D7_1340400,PF3D7_1340400 protein,PF3D7_1340400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1610715,1611989,(-),1313247,same,1207,opposite,524,protein,2,1158,0,0,0,0,0,FALSE,1,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1610715 - 1611989 (-)
PF3D7_1340500,PF3D7_1340500 protein,PF3D7_1340500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1613197,1616805,(-),1308431,same,1195,same,1207,protein,1,3609,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_13_v3: 1613197 - 1616805 (-)
PF3D7_1340600,DBR1,DBR1,RNA lariat debranching enzyme putative (DBR1),Pf3D7_13_v3,1618001,1619728,(-),1305508,same,1563,same,1195,protein,1,1728,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,9,3,3,-0.59002868,-0.59002868,Pf3D7_13_v3: 1618001 - 1619728 (-)
PF3D7_1340700,RAB11b,RAB11b,ras-related protein Rab-11B (RAB11b),Pf3D7_13_v3,1621292,1622718,(-),1302518,opposite,1335,same,1563,protein,5,690,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,13,11,11,0.750928446,0.750928446,Pf3D7_13_v3: 1621292 - 1622718 (-)
PF3D7_1340800,MPC1,MPC1,mitochondrial pyruvate carrier protein 1 putative (MPC1),Pf3D7_13_v3,1624054,1624490,(+),1301182,opposite,1335,same,2820,protein,2,321,0,0,1,1,mitochondrion,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1624054 - 1624490 (+)
PF3D7_1340900,PiT,PiT,sodium-dependent phosphate transporter (PiT),Pf3D7_13_v3,1627311,1629480,(+),1297925,same,2820,same,1852,protein,2,2064,0,0,10,1,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,1,0,0,-5.666476544,-5.666476544,Pf3D7_13_v3: 1627311 - 1629480 (+)
PF3D7_1341000,PF3D7_1341000 tRNA,PF3D7_1341000 tRNA,tRNA Arginine,Pf3D7_13_v3,1631333,1631406,(+),1293903,same,1852,opposite,1195,tRNA,1,74,0,0,NA,NA,0,FALSE,0,1,tRNA,1,0,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1631333 - 1631406 (+)
